user_id
879
366373
299232
419617
220318
122920
2719
311585
515669
44864
71711
580405
581941
413515
10000
385153
473244
378121
170282
264033
131158
276274
222318
566683
413198
123600
479870
316744
101990
107562
91086
417266
38849
386430
53819
139243
387470
322761
441321
246798
159018
256611
35540
549929
444511
3929
85524
68026
152438
37011
35201
99649
432633
13286
178898
549937
174449
571523
106994
191364
563085
499488
10115
39936
41388
565224
307876
360714
367350
367497
368016
369065
369820
372171
376043
144
126221
93225
566622
583944
240439
374844
514576
145876
522934
539246
279547
8110
466482
478315
266791
55222
133186
361812
542960
510891
145702
546539
561629
425089
567372
568468
242458
408911
333606
388787
587291
4753
8966
52357
377304
355546
177667
413032
69137
154203
395944
367867
47694
16793
529886
170240
408534
194852
578119
46145
122010
258449
308326
596239
49625
602575
109492
120734
153344
329145
283889
238912
443751
445444
497345
529026
407144
534329
84948
119648
277314
278860
111843
286324
289946
295162
190336
295936
13533
51489
182114
306641
153407
330793
293283
252587
345802
192684
358371
318513
276600
33374
34763
100355
297901
391539
245957
283130
951
420284
369586
231821
333843
247054
59364
257879
426011
297205
457802
499403
498922
259030
533885
532391
497861
371824
586142
291232
513451
364855
565791
120337
476238
19554
435984
299258
76365
33308
488254
321196
209460
266565
504116
430654
288795
164586
555791
471962
46225
106390
178245
116989
503875
593431
341534
451383
593493
166325
86581
96340
593557
593565
202752
395340
593600
593610
376649
593623
593644
593654
593660
593667
67641
594024
251348
9677
327801
594907
594894
587623
594903
12691
595521
59265
463936
1752
117501
226374
143977
192665
89190
599210
87600
409171
599659
356005
109739
3376
251503
146273
120757
110571
335518
46092
439
141784
146371
359958
105102
55791
589988
571160
362326
364508
143818
119556
108388
492586
233797
281100
356209
139910
75785
498947
32302
259969
151195
232944
144281
511650
67297
95720
527247
537774
540361
475173
210372
76012
418188
97780
380404
15337
105114
301036
417268
538292
17491
746
538977
587969
11546
48625
251104
251131
179635
568203
201971
63076
523116
83706
86494
69158
77591
94261
91476
94741
96090
96924
20682
61314
95813
97740
142882
132259
118926
107926
123211
61789
95517
125036
72875
184691
343221
51936
284722
430111
115892
134161
486340
227332
560876
160296
1748
1889
321142
12742
243471
55329
75891
19697
101704
90330
536829
375932
537513
106188
106927
228180
434723
342865
561282
549054
514166
544931
212978
560412
94517
576359
13026
271119
484343
139065
546364
454952
12024
192002
565965
20597
366769
273099
24111
587221
44829
446924
275073
228084
127547
134198
587545
2531
447038
447863
479361
105552
156385
172468
448815
213241
340791
106083
129376
566265
571472
12175
171138
62345
586608
586609
15876
556270
591108
580287
466650
131609
571871
601285
601283
601286
521535
9730
578404
578539
78028
584286
347807
588529
134066
559897
231251
593714
596891
227674
284686
85545
292103
312854
317217
177311
269007
106954
4107
132552
258350
89275
27703
167087
175459
253785
353490
404601
381898
114535
89514
67213
455963
427954
161808
475311
116439
293166
494740
436615
252659
113091
42607
18833
483433
556397
78220
454115
413478
295073
580730
580944
441951
596246
401961
412619
527370
159110
543340
63694
216483
564302
22929
377542
379573
473243
473253
473269
508798
508982
509577
510365
517700
520150
325629
174609
51823
547588
528707
574891
47719
30879
564668
584263
584269
584294
584297
123977
534584
96344
490884
191268
33825
256869
251818
554136
499518
474135
55573
332564
335368
118642
545324
120475
509003
16373
357976
124704
397220
532020
30369
525979
328678
155962
27072
527523
74940
543516
34433
155966
298192
7312
598394
178096
219762
30765
356687
9505
267089
217919
402060
439422
192907
447936
449956
453959
478362
489265
499741
499989
507076
523342
571500
573773
297400
576352
120473
453218
22448
41090
154925
99410
552048
208
143139
399598
1511
116998
30151
588539
43131
71533
253927
399141
122100
488545
385403
35429
589478
217365
53479
27390
14518
320294
59878
234171
217002
37933
12747
441354
195488
70840
592321
461177
551478
6231
25213
490439
385166
173539
396206
90635
390190
489303
534994
531085
531114
531497
534418
534949
29974
478873
141385
511699
511819
511820
512299
138692
293644
293650
3137
314998
331051
16764
334314
529595
484906
492261
492337
492366
492827
493534
494493
151865
559165
66187
561057
322846
323534
324474
135774
327744
328863
325060
131869
223457
414201
551354
556719
393434
476230
540019
540245
359221
491687
60196
276866
333725
342437
342450
342461
158206
357021
141663
352759
352870
477289
539158
95997
1271
48501
357890
278782
532759
424426
536315
425620
389075
288039
394761
394792
187484
384788
168245
325484
128900
39718
117381
595305
595327
126341
395047
395065
443274
36348
500779
165060
497926
542870
531002
542869
547597
594604
261654
596596
513233
518293
518897
567110
379652
380410
2785
183742
31061
378611
15236
542059
15095
96363
108989
11727
73521
426318
58142
132627
98089
543601
555539
540305
63039
136802
12116
5141
11284
272779
76661
4850
580072
111590
582905
17894
83274
8372
256033
176147
138560
443594
88613
129953
319165
85904
432238
115733
531933
66741
36075
90432
497040
66273
66743
112983
6688
267406
400019
191613
115658
107507
106913
49237
263036
315504
35783
467250
110925
593748
84260
464913
195879
469529
235327
468117
590838
407167
71823
144075
95984
183091
407826
399500
27375
2266
338074
265106
435967
10400
594343
496464
6113
594804
278783
48297
4937
564405
578591
357235
150031
276594
228919
262591
418941
434422
196461
539333
540385
447062
269002
65578
456078
481217
508219
417452
540596
21918
21183
347128
104749
108169
40220
3963
152296
38567
15853
365276
79520
50935
57095
10646
102584
45294
228201
375902
7047
170284
89614
480612
345339
176229
488314
190024
580688
336532
395864
4870
582697
391217
477509
302767
280454
4757
43497
315538
394589
252154
81045
538387
295448
57657
77181
164306
96033
166558
169713
45210
172741
95601
174975
37218
123089
63095
17811
212745
59335
215367
227957
235682
256288
64677
279006
27114
42422
309948
194235
180910
325056
345934
120159
25601
408078
11833
322447
215306
59312
298345
32718
179503
476137
469288
65956
88732
563632
485597
4749
117280
56151
460218
53427
511255
90916
3021
523466
446288
495935
404383
88879
367523
487051
57250
548
546740
380834
23771
95256
361475
576691
323310
491620
193478
269811
187541
573995
259436
241935
393074
138931
826
19755
176965
159352
574951
580465
178883
421620
581596
581980
269436
216120
223488
563431
102880
546812
404923
504544
554471
395137
296006
447094
22976
130819
439913
4312
1911
52571
3234
304053
235258
398722
67794
30507
218629
598693
571258
99576
348057
314084
358762
132504
465727
126314
81145
82946
197976
199289
9260
264949
352201
102211
3119
263683
85610
20362
242405
676
6120
89598
60
67555
530875
376113
478126
376851
402059
392467
32561
380593
70629
179122
510757
450597
559529
511312
386332
34279
160535
103671
19277
104656
224847
126244
238914
598007
588552
229057
6484
439165
249882
437463
146822
402793
99135
469242
458894
403005
326208
399155
119835
212885
213130
165458
516105
137746
29363
522988
334370
98790
272229
29866
65983
530696
535561
541571
541673
307621
411519
491936
560117
563886
119742
325536
508920
208499
300
581946
181576
98897
212582
22956
398847
124636
9746
601908
228052
464479
332778
232089
109776
484512
175264
345744
236049
91637
310331
109667
502213
502518
106615
510698
510710
195602
338942
411509
501107
541656
542707
489434
459092
548678
220653
97648
553878
493304
562981
236888
514899
253862
568524
255531
236177
327124
585246
238029
517636
510303
52061
172720
165023
359380
417341
422587
428602
432111
109033
333410
426293
439873
173279
460399
97834
377791
334905
278317
167887
494862
148906
500683
513637
391850
79504
374234
520351
26
346150
525930
543281
537168
532689
298197
222764
352521
254371
34595
505935
46278
600664
579677
560868
575874
127680
21211
242854
44415
332654
31690
105634
504180
458944
350273
534028
61465
554500
578653
9947
283832
311988
497340
198162
357855
379837
2709
132344
44323
138525
143032
515021
64627
181341
307191
522885
45596
266767
247123
35527
540423
179259
37241
268093
509756
4005
331470
18569
127137
412598
303723
340554
115695
501741
108717
112385
404955
505261
19275
448457
289607
113726
305892
197985
423759
507697
78127
4116
491930
89571
124
4421
117213
460771
221403
310475
68135
111423
516575
53449
522250
472709
194503
489143
516279
113034
30030
63682
546177
510313
548740
405937
2914
335334
192825
372125
208657
85058
365547
143814
119177
186450
372003
386253
44765
205541
596558
78013
117710
255042
140230
361924
493586
486892
139106
523314
382850
525857
146693
522664
51848
553333
194443
46072
343762
152044
241858
523098
223892
142443
71564
444998
128829
173383
37767
175721
143298
102966
47794
219746
192746
184143
75437
423794
154554
267564
595074
599367
82764
285557
324221
485312
117525
4863
544398
174361
570705
154957
119152
187830
438986
514661
240887
274215
124847
206926
48203
4964
504944
47123
386149
557763
557122
602323
226031
110775
491117
81396
86501
314169
12555
359853
76448
20480
487122
443987
109466
78125
70877
575557
576490
188487
315707
515007
39140
134537
24508
73944
438324
277425
46740
547284
170910
44476
531322
248545
343444
56437
180810
209068
518771
519949
520786
353317
92982
415618
61631
109751
62925
94288
436783
583175
52658
57992
344250
429524
94312
15821
444832
532880
591688
440075
440078
440087
440092
440123
440370
61797
435147
66830
132889
83714
30587
252341
503484
434684
594861
595124
594860
158468
201190
139740
81907
146064
58829
318419
286845
325913
64911
314220
332032
61459
322172
340089
333466
344585
353607
353717
257588
51328
79933
381794
134555
53497
102637
439117
83758
239913
382910
170051
393228
50947
491712
4801
169994
109855
602999
86492
155925
155871
101701
108996
3947
176511
187816
196708
90538
146902
118146
231392
129837
54511
179970
190257
267927
169555
255759
285369
86096
5450
239514
48722
209035
9756
426083
32780
166709
376118
329474
324870
311574
136465
88340
49200
476571
476588
419173
482772
418990
237361
536151
176426
426
555991
453986
460671
576769
240951
185237
445987
591046
89014
595360
229180
205899
42802
109107
37133
744
94454
100988
7995
127535
132730
134603
131003
473
148841
15038
80004
93819
207953
208349
201326
181853
25904
202994
61099
217282
196452
92526
59904
280835
180602
215040
374984
325417
53666
266831
100912
534787
5791
792
412000
69491
182554
66488
443300
53247
85313
449307
359580
462685
455580
468439
465387
208571
89783
253232
278966
21272
207391
535425
97583
23617
175011
211
118827
306793
509530
539886
200023
349449
479925
237013
70613
195120
558799
110131
574820
125262
475980
564833
584001
578336
191710
257902
261078
102092
114966
26301
7450
492313
299874
515052
815
181
195369
184222
65170
516447
27624
253630
36746
185389
9242
111203
365695
127142
214809
263862
80120
530183
67556
336952
605092
277940
282457
283018
203334
115418
276307
286375
288381
197362
570
319278
271482
319537
122357
53702
1581
236986
18221
53110
10185
243284
126164
280684
258757
218875
86451
360083
360185
361522
218439
350730
246640
261593
421854
84454
280141
74879
475012
456436
2105
542460
601725
600794
605202
21261
124872
388407
394553
394046
413637
388561
73494
183717
35373
184
452268
84615
364809
453728
78009
6617
402665
439555
403855
219158
115526
428003
501076
329965
238582
363808
523196
527039
258806
214740
181921
552451
77031
129085
557354
24102
163591
489362
157621
170791
62605
520421
443090
520527
189562
521008
522313
521648
523588
255392
524033
524659
524781
526698
160
362689
533552
13872
444108
41294
252720
24523
547054
244
178763
1274
567704
585264
403876
257240
586848
277367
546741
582284
414463
70821
198917
228014
476494
412803
69656
280146
267842
42592
566183
104398
91740
124276
317721
390482
33289
330065
555455
275484
426733
427274
41737
428053
57311
126662
414672
263819
105442
437963
23933
306993
141056
8161
125167
142694
50471
346462
177327
458273
57043
50813
212348
333647
5557
4594
4325
56691
42228
328784
489560
502526
518674
41011
536962
521029
48205
71775
544588
561642
572691
412544
463182
174658
104193
45609
408854
294612
295231
324193
271114
429165
388331
346205
451111
243690
268458
399861
148110
264268
423610
31792
485420
425126
113131
157231
436581
339033
304237
152739
22451
581680
580754
142252
252366
38669
339
237631
82251
17334
571
559675
479779
505123
577170
325450
577323
65954
152906
575617
406638
580089
518206
130540
581494
581723
105121
556062
585078
109314
589594
179832
590256
475116
586421
593076
47993
566375
29146
599945
600596
244366
1078
604689
259739
88266
151283
391513
388941
554212
581136
151285
41881
141866
394928
577235
92511
581012
173536
165622
17280
387139
582971
127183
15888
217604
487683
325910
414293
41418
117356
531376
74627
125261
564783
564723
565278
100139
165786
27162
233046
294014
153968
457277
579424
204932
255271
155
41566
415312
183108
435640
595791
243613
563190
106691
449591
514278
42526
556708
452968
295783
143967
151229
311542
231358
451481
515692
1972
516205
215075
62821
65776
209768
584237
584425
242851
243393
243490
239720
286081
286095
248953
165241
292610
262045
136108
104647
326871
119076
89284
357531
292030
386581
227356
293844
406743
234484
455083
29242
377019
571565
536348
293677
565221
464830
304445
152031
226680
114365
155769
56489
347670
197974
139068
283893
160405
440222
33605
255393
507551
517739
521059
512373
166372
540281
197421
97711
508678
580032
470229
35740
166784
53
405600
414148
320686
314627
8792
316981
147291
62142
35890
311503
317852
141613
275585
46924
247161
317512
268565
308917
311780
3975
74783
82505
367500
39614
474786
116814
162200
540249
55974
581478
403311
29663
239281
167639
185705
33930
36772
83983
41911
69059
19493
118457
137316
219970
328653
581945
102105
104210
155738
1415
175863
7534
218156
218175
234229
146866
235411
118956
237933
141783
19350
427176
456034
268851
388096
388505
172837
214743
37887
459881
54093
394343
496770
103317
382299
394324
52044
135527
85039
427271
523260
531648
137123
545185
344315
545268
545297
545309
506026
543319
407080
541375
537089
189756
324354
48462
537543
285418
538974
574201
84957
42034
402317
309402
33978
210922
4400
199420
531852
592314
184211
98873
182230
114204
166304
132486
31683
47965
31689
79788
269747
100800
277378
204522
292927
324928
278532
378409
169276
199637
461258
474617
476020
380708
416561
450308
28005
156723
6142
87851
99401
205430
32476
570374
152812
334106
197731
307160
334151
117112
288609
81786
275138
317019
239618
195525
344376
54026
280145
295051
393958
392187
305216
166007
317848
129678
141331
467086
467089
467093
467116
467339
467834
71481
160657
510564
104223
175802
487894
40883
247156
179116
157532
247672
308955
79232
390557
177272
94908
122361
258798
96193
225763
246048
433879
224393
481744
512965
93943
17224
325553
281633
563851
435297
284491
373699
124991
468843
38723
33041
32256
474320
124951
377635
269105
503805
162157
523321
523651
416801
79362
82353
145804
550788
315136
538491
519552
424798
523773
587630
595323
164988
590315
248944
151078
63094
214731
568892
524694
164219
205437
494743
334088
573697
490768
596
399775
31131
101718
535877
92079
506648
475487
587693
107501
32152
557551
568471
270672
378155
581654
493679
36928
591497
94128
320428
406565
348884
799
342443
394
192938
141676
199771
17748
4551
175629
448358
297733
381068
491127
381870
52397
30410
508381
184787
282365
572325
117431
121455
192401
588174
211249
207053
590751
94850
80643
516684
82086
184521
109404
353882
349813
447490
413766
14444
210926
597573
82894
549128
295958
493858
49216
393059
563898
218369
183809
604204
247431
156914
119368
409117
301264
8952
169202
182666
447335
88189
240782
809
556
84878
43153
167480
485814
340058
235381
407996
351751
303
55087
431421
413519
229290
215924
99681
48564
512409
568517
122767
592077
528036
227845
37866
38921
91822
303475
193424
315378
46458
277600
77358
221295
285816
342959
267485
341989
173785
309887
397587
64050
405094
174990
379478
370430
186570
296707
104843
416205
530649
529455
366613
502640
589576
265253
462223
170162
562649
49482
553171
548044
151276
33316
365066
544819
162842
420838
576363
314596
70296
41758
11609
553997
543728
275756
8770
275110
108692
538300
299982
369650
524775
245819
344825
415632
4682
382552
538559
465251
529774
587652
480984
81768
546991
548338
303341
350424
584728
505164
372991
506387
211863
367806
150341
42014
414305
67739
19524
79803
502884
23833
72172
585947
591029
591642
424058
146209
413870
58219
86218
277050
1446
361504
195156
54767
2104
600032
2130
336587
560673
107282
543466
353362
259264
567431
103430
328563
487001
487023
487031
139
206146
104
69186
363924
2050
47620
225782
52735
506184
263759
409614
126215
290504
5273
367767
23367
408278
20023
398882
42652
439565
555444
362751
265781
317755
426139
583014
155130
545750
515802
399716
175488
175470
260993
260994
140322
270390
282327
115391
397877
589049
330959
221302
324045
306618
271375
349687
356259
5614
356154
188375
78878
357620
340516
105837
118465
379522
12957
330534
25676
380146
248096
64360
24573
352668
281860
134587
484610
441163
186871
64101
529995
419915
409331
520596
437738
123098
4448
577790
172978
80673
171788
36105
224912
228305
74836
281767
207650
281877
313755
93967
330156
68373
302723
343536
354875
377702
157048
335264
173683
251597
342805
193618
2865
93662
510076
525132
171472
84238
471176
511146
92821
249764
593981
456684
89173
347860
7387
124471
12925
207474
39578
53299
535170
170488
483657
54147
32143
37432
46759
42972
83228
131375
104185
163328
29479
520242
555386
342922
73111
59961
195775
100111
77493
119783
394350
102252
125678
16372
118789
193006
476755
496907
363373
64786
524063
542067
859
283109
96409
195041
596774
375359
25166
90403
19462
327080
165024
573461
21129
302385
169730
319779
284086
505923
225422
98791
300214
57030
590849
48814
168351
289536
591981
91266
595927
3169
589704
267195
518793
528219
146177
279911
511915
466809
269953
540244
83874
180058
406583
466930
135373
317567
35208
575288
193288
48279
576794
343990
304891
51887
470043
440621
583929
593253
304340
149390
14441
201442
26772
215719
287602
1779
6467
189650
534744
364697
146306
489781
568681
169889
595180
4104
603744
432771
539711
43858
237431
136215
4015
396767
126304
392440
429125
18967
320760
132698
144175
589224
151559
250098
589348
118223
217308
344401
25009
590336
188743
122889
424372
21
596175
287473
5355
351641
389603
606319
187968
321838
522972
47931
143862
174033
82203
557473
416128
309596
489256
567456
429214
521995
593486
578757
113478
160772
157194
128048
117986
157219
43378
159538
156011
133732
129784
134693
149399
110785
92151
318076
238751
416521
350442
443310
91081
377321
364987
486974
490226
7601
180490
463475
1462
540717
221557
34867
361
593499
594744
331875
5615
596292
138098
63611
110213
63708
68191
52025
361131
341946
102520
190395
157561
50126
510514
144602
540690
374876
441214
449067
174805
453351
162500
473623
418125
60071
562742
74084
504626
98999
375619
362695
234525
172722
530390
386155
594681
520646
134055
82318
574418
32792
244528
356911
248523
832
2158
67870
457154
460414
501858
270198
503809
504014
499850
26884
502297
25548
501161
506553
195284
357351
472769
282264
476534
327935
509407
510188
306848
510694
509841
295778
484333
512728
513260
123899
120309
439686
365452
333684
453874
543120
539533
577411
159915
482617
538809
38927
37578
190880
435492
539489
212002
541048
82099
490276
29116
189013
518553
340681
552678
407804
107844
555670
1572
184245
471960
575582
576889
565364
369457
47932
576235
588741
454098
268947
74287
210964
134254
82258
161079
278842
812
64835
2726
66719
482016
80797
153
190374
57581
111130
5517
152585
267685
61379
52224
580353
117340
163369
571831
74677
546469
120880
576087
563590
467742
445291
577039
535431
567357
281893
533573
375569
80007
134247
172050
332345
535678
523480
574019
151630
288796
246417
297609
493069
461066
170936
88549
58017
246281
339874
64746
86732
76230
4563
5585
337690
545244
221396
230268
57
302715
337371
383646
563
79310
3069
305541
54817
471978
562029
67024
548835
460035
113651
50136
190036
554243
204751
226972
357815
400417
239019
320882
435020
437831
430230
429955
440707
134742
452295
384627
296040
114148
401327
444778
255559
447548
99724
281241
274982
385303
463947
240839
443822
303417
172278
49919
20583
137133
334310
496418
558047
586404
388491
45128
411986
412241
428930
286595
432078
123789
316881
218614
270385
499972
498044
602103
75159
305567
103892
316971
125499
196007
200955
292093
523301
176260
415585
32172
214198
525194
25503
375328
525982
340810
397418
345679
296808
485165
204033
140784
320195
87047
520963
536743
74598
496367
530730
31412
510061
326325
83449
137816
166192
21865
159455
25143
281024
222376
168669
460158
261062
113549
239831
211359
27505
310003
486841
162561
8789
299946
494498
493477
161322
252440
50399
46004
322421
441800
232530
171741
539520
549785
61852
506011
62202
559245
509307
522600
420868
552633
501208
23142
495473
565117
570250
407663
568968
276530
397200
384374
462236
141
577827
453741
580043
584861
587199
30258
594732
577816
6075
578089
599804
595838
349626
403879
291272
45860
183586
420281
58935
425137
42636
192064
109780
428915
72870
435858
110588
128844
276803
414172
358561
268058
299403
519569
330927
461820
559695
196929
33480
248150
335613
173258
52661
280791
546829
467289
269228
60297
140308
78986
356590
396222
324311
226213
390365
410020
204138
428620
144552
489999
458492
506177
122213
508623
125353
426533
168478
521367
263558
66686
144417
426859
546554
163088
30736
565359
392730
574938
211004
502591
502896
38439
89587
